Memory footprint: 287.91 MB
                                                                                                                                                                          
{'loss': 18.2887, 'grad_norm': 171.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 5.5107, 'grad_norm': 2.21875, 'learning_rate': 0.0002999568473810299, 'epoch': 0.06}
{'loss': 5.5003, 'grad_norm': 1.15625, 'learning_rate': 0.0002999566523505871, 'epoch': 0.06}
{'loss': 5.5699, 'grad_norm': 2.25, 'learning_rate': 0.00029995645688047615, 'epoch': 0.06}
{'eval_loss': 5.288005828857422, 'eval_runtime': 0.5484, 'eval_samples_per_second': 36.47, 'eval_steps_per_second': 5.47, 'epoch': 0.06}
{'loss': 5.476, 'grad_norm': 1.484375, 'learning_rate': 0.00029995626097069757, 'epoch': 0.06}
{'loss': 5.4593, 'grad_norm': 1.78125, 'learning_rate': 0.000299956064621252, 'epoch': 0.06}
{'loss': 5.4411, 'grad_norm': 1.7421875, 'learning_rate': 0.00029995586783214005, 'epoch': 0.06}
{'loss': 5.4954, 'grad_norm': 1.65625, 'learning_rate': 0.0002999556706033622, 'epoch': 0.06}
{'loss': 5.5576, 'grad_norm': 1.8828125, 'learning_rate': 0.0002999554729349191, 'epoch': 0.06}
{'loss': 5.4407, 'grad_norm': 1.546875, 'learning_rate': 0.00029995527482681134, 'epoch': 0.06}
{'loss': 5.4983, 'grad_norm': 1.6875, 'learning_rate': 0.0002999550762790395, 'epoch': 0.06}
{'loss': 5.578, 'grad_norm': 1.5, 'learning_rate': 0.000299954877291604, 'epoch': 0.06}
{'loss': 5.3697, 'grad_norm': 1.8203125, 'learning_rate': 0.0002999546778645057, 'epoch': 0.06}
{'loss': 5.4121, 'grad_norm': 1.5234375, 'learning_rate': 0.000299954477997745, 'epoch': 0.06}
{'loss': 5.5277, 'grad_norm': 1.875, 'learning_rate': 0.0002999542776913225, 'epoch': 0.06}
{'loss': 5.4691, 'grad_norm': 1.46875, 'learning_rate': 0.00029995407694523876, 'epoch': 0.06}
{'loss': 5.3493, 'grad_norm': 2.015625, 'learning_rate': 0.00029995387575949454, 'epoch': 0.06}
{'loss': 5.5525, 'grad_norm': 1.6171875, 'learning_rate': 0.00029995367413409023, 'epoch': 0.06}
{'loss': 5.5833, 'grad_norm': 1.8203125, 'learning_rate': 0.00029995347206902655, 'epoch': 0.06}
{'loss': 5.3453, 'grad_norm': 1.609375, 'learning_rate': 0.00029995326956430403, 'epoch': 0.06}
{'loss': 5.2801, 'grad_norm': 1.4375, 'learning_rate': 0.00029995306661992333, 'epoch': 0.06}
{'loss': 5.5878, 'grad_norm': 1.8203125, 'learning_rate': 0.0002999528632358849, 'epoch': 0.06}
{'loss': 5.4704, 'grad_norm': 1.3359375, 'learning_rate': 0.0002999526594121895, 'epoch': 0.06}
{'loss': 5.5348, 'grad_norm': 1.8828125, 'learning_rate': 0.0002999524551488376, 'epoch': 0.06}
{'loss': 5.3136, 'grad_norm': 1.1484375, 'learning_rate': 0.00029995225044582996, 'epoch': 0.06}
{'loss': 5.5907, 'grad_norm': 1.5625, 'learning_rate': 0.000299952045303167, 'epoch': 0.06}
{'loss': 5.3091, 'grad_norm': 1.515625, 'learning_rate': 0.0002999518397208494, 'epoch': 0.06}
{'loss': 5.5429, 'grad_norm': 1.734375, 'learning_rate': 0.0002999516336988778, 'epoch': 0.06}
{'loss': 5.4724, 'grad_norm': 1.4296875, 'learning_rate': 0.00029995142723725275, 'epoch': 0.06}
{'loss': 5.4001, 'grad_norm': 2.046875, 'learning_rate': 0.00029995122033597485, 'epoch': 0.06}
{'loss': 5.4585, 'grad_norm': 1.6953125, 'learning_rate': 0.0002999510129950448, 'epoch': 0.06}
{'loss': 5.5047, 'grad_norm': 2.640625, 'learning_rate': 0.00029995080521446303, 'epoch': 0.06}
{'loss': 5.4461, 'grad_norm': 1.5546875, 'learning_rate': 0.0002999505969942303, 'epoch': 0.06}
{'loss': 5.5064, 'grad_norm': 3.28125, 'learning_rate': 0.0002999503883343472, 'epoch': 0.06}
{'loss': 5.5505, 'grad_norm': 1.2265625, 'learning_rate': 0.00029995017923481433, 'epoch': 0.06}
{'loss': 5.5416, 'grad_norm': 2.703125, 'learning_rate': 0.0002999499696956322, 'epoch': 0.06}
{'loss': 5.3405, 'grad_norm': 1.5390625, 'learning_rate': 0.00029994975971680166, 'epoch': 0.06}
{'loss': 5.4134, 'grad_norm': 2.34375, 'learning_rate': 0.00029994954929832307, 'epoch': 0.06}
{'loss': 5.5026, 'grad_norm': 1.375, 'learning_rate': 0.0002999493384401972, 'epoch': 0.06}
{'loss': 5.5661, 'grad_norm': 2.0, 'learning_rate': 0.0002999491271424246, 'epoch': 0.06}
{'loss': 5.4975, 'grad_norm': 1.8515625, 'learning_rate': 0.00029994891540500594, 'epoch': 0.06}
{'loss': 5.5198, 'grad_norm': 1.8671875, 'learning_rate': 0.00029994870322794183, 'epoch': 0.06}
{'loss': 5.5733, 'grad_norm': 1.6015625, 'learning_rate': 0.00029994849061123287, 'epoch': 0.06}
{'loss': 5.6013, 'grad_norm': 1.7421875, 'learning_rate': 0.0002999482775548797, 'epoch': 0.06}
{'loss': 5.4041, 'grad_norm': 1.6796875, 'learning_rate': 0.0002999480640588829, 'epoch': 0.06}
{'loss': 5.4912, 'grad_norm': 1.453125, 'learning_rate': 0.0002999478501232432, 'epoch': 0.06}
{'loss': 5.4527, 'grad_norm': 1.6484375, 'learning_rate': 0.0002999476357479611, 'epoch': 0.06}
{'loss': 5.496, 'grad_norm': 1.4765625, 'learning_rate': 0.0002999474209330373, 'epoch': 0.06}
{'loss': 5.4713, 'grad_norm': 1.5625, 'learning_rate': 0.0002999472056784724, 'epoch': 0.06}
{'loss': 5.5261, 'grad_norm': 1.6171875, 'learning_rate': 0.0002999469899842671, 'epoch': 0.06}
{'loss': 5.488, 'grad_norm': 1.6953125, 'learning_rate': 0.00029994677385042194, 'epoch': 0.06}
{'loss': 5.5131, 'grad_norm': 1.5859375, 'learning_rate': 0.00029994655727693764, 'epoch': 0.06}
{'loss': 5.4894, 'grad_norm': 1.921875, 'learning_rate': 0.00029994634026381473, 'epoch': 0.06}
{'loss': 5.4224, 'grad_norm': 1.53125, 'learning_rate': 0.00029994612281105396, 'epoch': 0.06}
{'loss': 5.4202, 'grad_norm': 1.6328125, 'learning_rate': 0.0002999459049186559, 'epoch': 0.06}
{'loss': 5.4345, 'grad_norm': 1.75, 'learning_rate': 0.0002999456865866212, 'epoch': 0.06}
{'loss': 5.5073, 'grad_norm': 2.03125, 'learning_rate': 0.00029994546781495044, 'epoch': 0.06}
{'loss': 5.4777, 'grad_norm': 1.6484375, 'learning_rate': 0.00029994524860364443, 'epoch': 0.06}
{'loss': 5.5231, 'grad_norm': 2.421875, 'learning_rate': 0.00029994502895270365, 'epoch': 0.06}
{'loss': 5.5545, 'grad_norm': 1.703125, 'learning_rate': 0.0002999448088621288, 'epoch': 0.06}
{'loss': 5.5322, 'grad_norm': 2.28125, 'learning_rate': 0.0002999445883319206, 'epoch': 0.06}
{'loss': 5.4175, 'grad_norm': 1.7421875, 'learning_rate': 0.0002999443673620795, 'epoch': 0.06}
{'loss': 5.2861, 'grad_norm': 1.8828125, 'learning_rate': 0.00029994414595260635, 'epoch': 0.06}
{'loss': 5.5101, 'grad_norm': 1.9296875, 'learning_rate': 0.0002999439241035017, 'epoch': 0.06}
{'loss': 5.3931, 'grad_norm': 1.8671875, 'learning_rate': 0.00029994370181476624, 'epoch': 0.06}
{'loss': 5.2717, 'grad_norm': 1.9140625, 'learning_rate': 0.0002999434790864006, 'epoch': 0.06}
{'loss': 5.5708, 'grad_norm': 1.9453125, 'learning_rate': 0.00029994325591840544, 'epoch': 0.06}
{'loss': 5.4621, 'grad_norm': 1.8828125, 'learning_rate': 0.0002999430323107814, 'epoch': 0.06}
{'loss': 5.541, 'grad_norm': 1.6015625, 'learning_rate': 0.00029994280826352917, 'epoch': 0.06}
{'loss': 5.5018, 'grad_norm': 1.7265625, 'learning_rate': 0.00029994258377664934, 'epoch': 0.06}
{'loss': 5.5327, 'grad_norm': 1.6328125, 'learning_rate': 0.0002999423588501426, 'epoch': 0.06}
{'loss': 5.516, 'grad_norm': 2.0625, 'learning_rate': 0.0002999421334840097, 'epoch': 0.06}
{'loss': 5.3986, 'grad_norm': 1.7109375, 'learning_rate': 0.00029994190767825116, 'epoch': 0.06}
{'loss': 5.4975, 'grad_norm': 1.8359375, 'learning_rate': 0.00029994168143286773, 'epoch': 0.06}
{'loss': 5.4489, 'grad_norm': 1.8515625, 'learning_rate': 0.00029994145474786005, 'epoch': 0.06}
{'loss': 5.4308, 'grad_norm': 1.40625, 'learning_rate': 0.0002999412276232287, 'epoch': 0.06}
{'loss': 5.4172, 'grad_norm': 2.015625, 'learning_rate': 0.0002999410000589745, 'epoch': 0.06}
{'loss': 5.3382, 'grad_norm': 1.734375, 'learning_rate': 0.000299940772055098, 'epoch': 0.06}
{'loss': 5.4556, 'grad_norm': 1.8515625, 'learning_rate': 0.00029994054361159997, 'epoch': 0.06}
{'loss': 5.4488, 'grad_norm': 1.8671875, 'learning_rate': 0.000299940314728481, 'epoch': 0.06}
{'loss': 5.4489, 'grad_norm': 1.5859375, 'learning_rate': 0.0002999400854057418, 'epoch': 0.06}
{'loss': 5.5083, 'grad_norm': 1.6640625, 'learning_rate': 0.000299939855643383, 'epoch': 0.06}
{'loss': 5.4576, 'grad_norm': 1.75, 'learning_rate': 0.00029993962544140536, 'epoch': 0.06}
{'loss': 5.4016, 'grad_norm': 1.8828125, 'learning_rate': 0.0002999393947998094, 'epoch': 0.06}
{'loss': 5.4315, 'grad_norm': 1.625, 'learning_rate': 0.00029993916371859596, 'epoch': 0.06}
{'loss': 5.364, 'grad_norm': 1.7734375, 'learning_rate': 0.0002999389321977656, 'epoch': 0.06}
{'loss': 5.4774, 'grad_norm': 1.171875, 'learning_rate': 0.0002999387002373191, 'epoch': 0.06}
{'loss': 5.6385, 'grad_norm': 2.046875, 'learning_rate': 0.000299938467837257, 'epoch': 0.06}
{'loss': 5.4424, 'grad_norm': 1.65625, 'learning_rate': 0.0002999382349975802, 'epoch': 0.06}
{'loss': 5.4436, 'grad_norm': 2.203125, 'learning_rate': 0.00029993800171828917, 'epoch': 0.06}
{'loss': 5.4811, 'grad_norm': 1.8671875, 'learning_rate': 0.0002999377679993847, 'epoch': 0.06}
{'loss': 5.3613, 'grad_norm': 2.28125, 'learning_rate': 0.0002999375338408674, 'epoch': 0.06}
{'loss': 5.3531, 'grad_norm': 2.078125, 'learning_rate': 0.0002999372992427381, 'epoch': 0.06}
{'loss': 5.3779, 'grad_norm': 1.984375, 'learning_rate': 0.0002999370642049973, 'epoch': 0.06}
{'loss': 5.4413, 'grad_norm': 1.65625, 'learning_rate': 0.0002999368287276458, 'epoch': 0.06}
{'loss': 5.4617, 'grad_norm': 1.7890625, 'learning_rate': 0.0002999365928106843, 'epoch': 0.06}
{'loss': 5.366, 'grad_norm': 1.8203125, 'learning_rate': 0.00029993635645411346, 'epoch': 0.06}
{'loss': 5.3718, 'grad_norm': 1.3984375, 'learning_rate': 0.000299936119657934, 'epoch': 0.06}
{'loss': 5.3435, 'grad_norm': 1.9921875, 'learning_rate': 0.00029993588242214656, 'epoch': 0.06}
{'loss': 5.2712, 'grad_norm': 1.6796875, 'learning_rate': 0.00029993564474675195, 'epoch': 0.06}
{'loss': 5.4884, 'grad_norm': 1.65625, 'learning_rate': 0.0002999354066317507, 'epoch': 0.06}
{'loss': 5.4086, 'grad_norm': 1.5, 'learning_rate': 0.0002999351680771436, 'epoch': 0.06}
{'loss': 5.3554, 'grad_norm': 1.6953125, 'learning_rate': 0.0002999349290829314, 'epoch': 0.06}
{'loss': 5.4619, 'grad_norm': 1.4921875, 'learning_rate': 0.0002999346896491147, 'epoch': 0.06}
{'eval_loss': 5.271311283111572, 'eval_runtime': 0.557, 'eval_samples_per_second': 35.908, 'eval_steps_per_second': 5.386, 'epoch': 0.06}
{'loss': 5.4073, 'grad_norm': 1.671875, 'learning_rate': 0.00029993444977569425, 'epoch': 0.06}
{'loss': 5.4432, 'grad_norm': 1.421875, 'learning_rate': 0.00029993420946267075, 'epoch': 0.06}
{'loss': 5.4637, 'grad_norm': 1.6015625, 'learning_rate': 0.00029993396871004485, 'epoch': 0.06}
{'loss': 5.4581, 'grad_norm': 1.5078125, 'learning_rate': 0.00029993372751781737, 'epoch': 0.06}
{'loss': 5.4953, 'grad_norm': 1.671875, 'learning_rate': 0.000299933485885989, 'epoch': 0.06}
{'loss': 5.3354, 'grad_norm': 1.71875, 'learning_rate': 0.00029993324381456034, 'epoch': 0.06}
{'loss': 5.4401, 'grad_norm': 1.65625, 'learning_rate': 0.0002999330013035322, 'epoch': 0.06}
{'loss': 5.4332, 'grad_norm': 1.7265625, 'learning_rate': 0.00029993275835290525, 'epoch': 0.06}
{'loss': 5.4854, 'grad_norm': 1.875, 'learning_rate': 0.0002999325149626802, 'epoch': 0.06}
{'loss': 5.3929, 'grad_norm': 1.796875, 'learning_rate': 0.00029993227113285774, 'epoch': 0.06}
{'loss': 5.2778, 'grad_norm': 1.4765625, 'learning_rate': 0.00029993202686343865, 'epoch': 0.06}
{'loss': 5.4016, 'grad_norm': 1.671875, 'learning_rate': 0.0002999317821544236, 'epoch': 0.06}
{'loss': 5.5271, 'grad_norm': 1.8359375, 'learning_rate': 0.0002999315370058133, 'epoch': 0.06}
{'loss': 5.465, 'grad_norm': 1.890625, 'learning_rate': 0.00029993129141760855, 'epoch': 0.06}
{'loss': 5.4716, 'grad_norm': 1.84375, 'learning_rate': 0.00029993104538981005, 'epoch': 0.06}
{'loss': 5.5005, 'grad_norm': 1.5078125, 'learning_rate': 0.0002999307989224184, 'epoch': 0.06}
{'loss': 5.4139, 'grad_norm': 2.265625, 'learning_rate': 0.0002999305520154344, 'epoch': 0.06}
{'loss': 5.3807, 'grad_norm': 1.4140625, 'learning_rate': 0.0002999303046688588, 'epoch': 0.06}
{'loss': 5.5749, 'grad_norm': 2.03125, 'learning_rate': 0.0002999300568826923, 'epoch': 0.06}
{'loss': 5.5666, 'grad_norm': 1.3203125, 'learning_rate': 0.0002999298086569356, 'epoch': 0.06}
{'loss': 5.433, 'grad_norm': 1.7265625, 'learning_rate': 0.00029992955999158955, 'epoch': 0.06}
{'loss': 5.4945, 'grad_norm': 1.390625, 'learning_rate': 0.0002999293108866547, 'epoch': 0.06}
{'loss': 5.5036, 'grad_norm': 1.6328125, 'learning_rate': 0.0002999290613421319, 'epoch': 0.06}
{'loss': 5.464, 'grad_norm': 1.6015625, 'learning_rate': 0.0002999288113580218, 'epoch': 0.06}
{'loss': 5.4618, 'grad_norm': 1.5390625, 'learning_rate': 0.0002999285609343252, 'epoch': 0.06}
{'loss': 5.4792, 'grad_norm': 1.65625, 'learning_rate': 0.0002999283100710429, 'epoch': 0.06}
{'loss': 5.5638, 'grad_norm': 1.5859375, 'learning_rate': 0.00029992805876817547, 'epoch': 0.06}
{'loss': 5.5221, 'grad_norm': 1.4765625, 'learning_rate': 0.0002999278070257237, 'epoch': 0.06}
{'loss': 5.3111, 'grad_norm': 1.5, 'learning_rate': 0.0002999275548436884, 'epoch': 0.06}
{'loss': 5.3833, 'grad_norm': 1.5390625, 'learning_rate': 0.0002999273022220703, 'epoch': 0.06}
{'loss': 5.439, 'grad_norm': 1.4375, 'learning_rate': 0.00029992704916087005, 'epoch': 0.06}
{'loss': 5.4302, 'grad_norm': 1.2890625, 'learning_rate': 0.0002999267956600885, 'epoch': 0.06}
{'loss': 5.5817, 'grad_norm': 1.5703125, 'learning_rate': 0.0002999265417197263, 'epoch': 0.06}
{'loss': 5.4142, 'grad_norm': 1.6015625, 'learning_rate': 0.00029992628733978424, 'epoch': 0.06}
{'loss': 5.339, 'grad_norm': 1.3359375, 'learning_rate': 0.0002999260325202631, 'epoch': 0.06}
{'loss': 5.2712, 'grad_norm': 1.5078125, 'learning_rate': 0.00029992577726116357, 'epoch': 0.06}
{'loss': 5.4355, 'grad_norm': 1.6015625, 'learning_rate': 0.0002999255215624864, 'epoch': 0.06}
{'loss': 5.5096, 'grad_norm': 1.828125, 'learning_rate': 0.00029992526542423233, 'epoch': 0.06}
{'loss': 5.5657, 'grad_norm': 1.546875, 'learning_rate': 0.00029992500884640217, 'epoch': 0.06}
{'loss': 5.3615, 'grad_norm': 2.4375, 'learning_rate': 0.00029992475182899665, 'epoch': 0.06}
{'loss': 5.4527, 'grad_norm': 1.3359375, 'learning_rate': 0.00029992449437201655, 'epoch': 0.06}
{'loss': 5.3119, 'grad_norm': 2.3125, 'learning_rate': 0.0002999242364754625, 'epoch': 0.06}
{'loss': 5.287, 'grad_norm': 1.4140625, 'learning_rate': 0.0002999239781393354, 'epoch': 0.06}
{'loss': 5.346, 'grad_norm': 2.234375, 'learning_rate': 0.00029992371936363594, 'epoch': 0.06}
{'loss': 5.5155, 'grad_norm': 1.7890625, 'learning_rate': 0.0002999234601483649, 'epoch': 0.06}
{'loss': 5.3865, 'grad_norm': 2.375, 'learning_rate': 0.000299923200493523, 'epoch': 0.06}
{'loss': 5.4339, 'grad_norm': 2.03125, 'learning_rate': 0.00029992294039911106, 'epoch': 0.06}
{'loss': 5.3961, 'grad_norm': 1.8828125, 'learning_rate': 0.0002999226798651298, 'epoch': 0.06}
{'loss': 5.4224, 'grad_norm': 2.015625, 'learning_rate': 0.00029992241889158, 'epoch': 0.06}
{'loss': 5.391, 'grad_norm': 2.15625, 'learning_rate': 0.00029992215747846245, 'epoch': 0.06}
{'loss': 5.4478, 'grad_norm': 1.90625, 'learning_rate': 0.0002999218956257779, 'epoch': 0.06}
{'loss': 5.4544, 'grad_norm': 1.75, 'learning_rate': 0.00029992163333352704, 'epoch': 0.06}
{'loss': 5.5042, 'grad_norm': 1.9140625, 'learning_rate': 0.00029992137060171075, 'epoch': 0.06}
{'loss': 5.5303, 'grad_norm': 1.96875, 'learning_rate': 0.00029992110743032975, 'epoch': 0.06}
{'loss': 5.4984, 'grad_norm': 1.7421875, 'learning_rate': 0.0002999208438193848, 'epoch': 0.06}
{'loss': 5.3341, 'grad_norm': 2.171875, 'learning_rate': 0.00029992057976887675, 'epoch': 0.06}
{'loss': 5.3972, 'grad_norm': 1.65625, 'learning_rate': 0.0002999203152788063, 'epoch': 0.06}
{'loss': 5.4593, 'grad_norm': 2.046875, 'learning_rate': 0.0002999200503491742, 'epoch': 0.06}
{'loss': 5.5048, 'grad_norm': 1.8359375, 'learning_rate': 0.0002999197849799813, 'epoch': 0.06}
{'loss': 5.525, 'grad_norm': 1.7890625, 'learning_rate': 0.0002999195191712283, 'epoch': 0.06}
{'loss': 5.4274, 'grad_norm': 1.9296875, 'learning_rate': 0.00029991925292291606, 'epoch': 0.06}
{'loss': 5.4304, 'grad_norm': 1.7109375, 'learning_rate': 0.0002999189862350454, 'epoch': 0.06}
{'loss': 5.4781, 'grad_norm': 2.234375, 'learning_rate': 0.0002999187191076169, 'epoch': 0.06}
{'loss': 5.3161, 'grad_norm': 1.90625, 'learning_rate': 0.00029991845154063153, 'epoch': 0.06}
{'loss': 5.481, 'grad_norm': 1.8984375, 'learning_rate': 0.00029991818353409004, 'epoch': 0.06}
{'loss': 5.4887, 'grad_norm': 1.7421875, 'learning_rate': 0.00029991791508799314, 'epoch': 0.06}
{'loss': 5.2597, 'grad_norm': 2.015625, 'learning_rate': 0.0002999176462023417, 'epoch': 0.06}
{'loss': 5.3907, 'grad_norm': 1.8359375, 'learning_rate': 0.0002999173768771365, 'epoch': 0.06}
{'loss': 5.4207, 'grad_norm': 1.8984375, 'learning_rate': 0.0002999171071123783, 'epoch': 0.06}
{'loss': 5.3375, 'grad_norm': 1.5546875, 'learning_rate': 0.00029991683690806786, 'epoch': 0.06}
{'loss': 5.4808, 'grad_norm': 1.828125, 'learning_rate': 0.000299916566264206, 'epoch': 0.06}
{'loss': 5.5376, 'grad_norm': 1.71875, 'learning_rate': 0.00029991629518079355, 'epoch': 0.06}
{'loss': 5.4795, 'grad_norm': 1.671875, 'learning_rate': 0.00029991602365783134, 'epoch': 0.06}
{'loss': 5.3206, 'grad_norm': 1.7578125, 'learning_rate': 0.00029991575169532, 'epoch': 0.06}
{'loss': 5.4442, 'grad_norm': 1.6875, 'learning_rate': 0.0002999154792932605, 'epoch': 0.06}
{'loss': 5.4108, 'grad_norm': 1.5703125, 'learning_rate': 0.0002999152064516535, 'epoch': 0.06}
{'loss': 5.6112, 'grad_norm': 1.9453125, 'learning_rate': 0.00029991493317049994, 'epoch': 0.06}
{'loss': 5.4128, 'grad_norm': 1.78125, 'learning_rate': 0.00029991465944980057, 'epoch': 0.06}
{'loss': 5.5506, 'grad_norm': 1.546875, 'learning_rate': 0.0002999143852895561, 'epoch': 0.06}
{'loss': 5.3391, 'grad_norm': 1.9453125, 'learning_rate': 0.00029991411068976744, 'epoch': 0.06}
{'loss': 5.4282, 'grad_norm': 1.4453125, 'learning_rate': 0.00029991383565043536, 'epoch': 0.06}
{'loss': 5.4912, 'grad_norm': 2.390625, 'learning_rate': 0.0002999135601715607, 'epoch': 0.06}
{'loss': 5.397, 'grad_norm': 1.8984375, 'learning_rate': 0.0002999132842531442, 'epoch': 0.06}
{'loss': 5.5569, 'grad_norm': 2.25, 'learning_rate': 0.0002999130078951867, 'epoch': 0.06}
{'loss': 5.5456, 'grad_norm': 2.015625, 'learning_rate': 0.00029991273109768906, 'epoch': 0.06}
{'loss': 5.388, 'grad_norm': 1.90625, 'learning_rate': 0.000299912453860652, 'epoch': 0.06}
{'loss': 5.4149, 'grad_norm': 1.921875, 'learning_rate': 0.00029991217618407644, 'epoch': 0.06}
{'loss': 5.2741, 'grad_norm': 1.65625, 'learning_rate': 0.0002999118980679631, 'epoch': 0.06}
{'loss': 5.513, 'grad_norm': 2.0625, 'learning_rate': 0.00029991161951231285, 'epoch': 0.06}
{'loss': 5.3476, 'grad_norm': 1.6171875, 'learning_rate': 0.0002999113405171264, 'epoch': 0.06}
{'loss': 5.3846, 'grad_norm': 1.921875, 'learning_rate': 0.00029991106108240474, 'epoch': 0.06}
{'loss': 5.4762, 'grad_norm': 1.8359375, 'learning_rate': 0.00029991078120814865, 'epoch': 0.06}
{'loss': 5.3745, 'grad_norm': 2.109375, 'learning_rate': 0.00029991050089435883, 'epoch': 0.06}
{'loss': 5.3765, 'grad_norm': 1.7890625, 'learning_rate': 0.00029991022014103617, 'epoch': 0.06}
{'loss': 5.4632, 'grad_norm': 1.984375, 'learning_rate': 0.0002999099389481815, 'epoch': 0.06}
{'loss': 5.4465, 'grad_norm': 1.6875, 'learning_rate': 0.00029990965731579566, 'epoch': 0.06}
{'loss': 5.4328, 'grad_norm': 1.765625, 'learning_rate': 0.0002999093752438795, 'epoch': 0.06}
{'loss': 5.5063, 'grad_norm': 1.765625, 'learning_rate': 0.00029990909273243377, 'epoch': 0.06}
{'loss': 5.5321, 'grad_norm': 1.7734375, 'learning_rate': 0.0002999088097814593, 'epoch': 0.06}
{'loss': 5.3605, 'grad_norm': 1.796875, 'learning_rate': 0.000299908526390957, 'epoch': 0.06}
{'eval_loss': 5.258031368255615, 'eval_runtime': 0.5554, 'eval_samples_per_second': 36.012, 'eval_steps_per_second': 5.402, 'epoch': 0.06}
{'loss': 5.4799, 'grad_norm': 1.625, 'learning_rate': 0.00029990824256092766, 'epoch': 0.06}
{'loss': 5.489, 'grad_norm': 1.671875, 'learning_rate': 0.00029990795829137206, 'epoch': 0.06}
{'loss': 5.2788, 'grad_norm': 1.4453125, 'learning_rate': 0.00029990767358229115, 'epoch': 0.06}
{'loss': 5.3926, 'grad_norm': 1.5703125, 'learning_rate': 0.0002999073884336857, 'epoch': 0.06}
{'loss': 5.4708, 'grad_norm': 1.6875, 'learning_rate': 0.0002999071028455565, 'epoch': 0.06}
{'loss': 5.3302, 'grad_norm': 1.640625, 'learning_rate': 0.00029990681681790445, 'epoch': 0.06}
{'loss': 5.458, 'grad_norm': 1.78125, 'learning_rate': 0.00029990653035073036, 'epoch': 0.06}
{'loss': 5.4711, 'grad_norm': 1.3125, 'learning_rate': 0.00029990624344403507, 'epoch': 0.06}
{'loss': 5.4473, 'grad_norm': 2.0, 'learning_rate': 0.00029990595609781946, 'epoch': 0.06}
{'loss': 5.5141, 'grad_norm': 1.4140625, 'learning_rate': 0.00029990566831208427, 'epoch': 0.06}
{'loss': 5.5129, 'grad_norm': 1.71875, 'learning_rate': 0.0002999053800868305, 'epoch': 0.06}
{'loss': 5.5154, 'grad_norm': 1.4609375, 'learning_rate': 0.0002999050914220589, 'epoch': 0.06}
{'loss': 5.3806, 'grad_norm': 1.2421875, 'learning_rate': 0.00029990480231777025, 'epoch': 0.06}
{'loss': 5.2535, 'grad_norm': 1.546875, 'learning_rate': 0.0002999045127739655, 'epoch': 0.06}
{'loss': 5.4713, 'grad_norm': 1.234375, 'learning_rate': 0.00029990422279064556, 'epoch': 0.06}
{'loss': 5.445, 'grad_norm': 1.515625, 'learning_rate': 0.00029990393236781107, 'epoch': 0.06}
{'loss': 5.3339, 'grad_norm': 1.3515625, 'learning_rate': 0.00029990364150546314, 'epoch': 0.06}
{'loss': 5.3306, 'grad_norm': 1.5234375, 'learning_rate': 0.0002999033502036024, 'epoch': 0.06}
{'loss': 5.4597, 'grad_norm': 1.40625, 'learning_rate': 0.0002999030584622298, 'epoch': 0.06}
{'loss': 5.3975, 'grad_norm': 1.53125, 'learning_rate': 0.00029990276628134627, 'epoch': 0.06}
{'loss': 5.5375, 'grad_norm': 1.5703125, 'learning_rate': 0.0002999024736609525, 'epoch': 0.06}
{'loss': 5.3692, 'grad_norm': 1.4765625, 'learning_rate': 0.0002999021806010494, 'epoch': 0.06}
{'loss': 5.5214, 'grad_norm': 1.2890625, 'learning_rate': 0.00029990188710163796, 'epoch': 0.06}
{'loss': 5.4186, 'grad_norm': 1.34375, 'learning_rate': 0.00029990159316271885, 'epoch': 0.06}
{'loss': 5.4148, 'grad_norm': 1.3828125, 'learning_rate': 0.0002999012987842931, 'epoch': 0.06}
{'loss': 5.4464, 'grad_norm': 1.328125, 'learning_rate': 0.0002999010039663614, 'epoch': 0.06}
{'loss': 5.4485, 'grad_norm': 1.1640625, 'learning_rate': 0.0002999007087089248, 'epoch': 0.06}
{'loss': 5.2547, 'grad_norm': 1.7265625, 'learning_rate': 0.00029990041301198407, 'epoch': 0.06}
{'loss': 5.3285, 'grad_norm': 1.421875, 'learning_rate': 0.0002999001168755401, 'epoch': 0.06}
{'loss': 5.333, 'grad_norm': 1.71875, 'learning_rate': 0.00029989982029959367, 'epoch': 0.06}
{'loss': 5.4241, 'grad_norm': 1.4375, 'learning_rate': 0.0002998995232841458, 'epoch': 0.06}
{'loss': 5.2352, 'grad_norm': 1.5703125, 'learning_rate': 0.0002998992258291972, 'epoch': 0.06}
{'loss': 5.3242, 'grad_norm': 1.328125, 'learning_rate': 0.0002998989279347489, 'epoch': 0.06}
{'loss': 5.558, 'grad_norm': 1.96875, 'learning_rate': 0.00029989862960080166, 'epoch': 0.06}
{'loss': 5.4959, 'grad_norm': 1.2578125, 'learning_rate': 0.0002998983308273564, 'epoch': 0.06}
{'loss': 5.4364, 'grad_norm': 1.578125, 'learning_rate': 0.000299898031614414, 'epoch': 0.06}
{'loss': 5.3583, 'grad_norm': 1.484375, 'learning_rate': 0.00029989773196197533, 'epoch': 0.06}
{'loss': 5.467, 'grad_norm': 1.328125, 'learning_rate': 0.0002998974318700413, 'epoch': 0.06}
{'loss': 5.4568, 'grad_norm': 1.46875, 'learning_rate': 0.0002998971313386127, 'epoch': 0.06}
{'loss': 5.4345, 'grad_norm': 1.40625, 'learning_rate': 0.0002998968303676904, 'epoch': 0.06}
