                                                                                                                                                                                 
{'loss': 3.5063, 'grad_norm': 9.375, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 2.4876, 'grad_norm': 1.6328125, 'learning_rate': 9.523699459081286e-05, 'epoch': 0.15}
{'loss': 2.4374, 'grad_norm': 1.6796875, 'learning_rate': 9.519331007888692e-05, 'epoch': 0.15}
{'loss': 2.5492, 'grad_norm': 1.1796875, 'learning_rate': 9.514943626418373e-05, 'epoch': 0.15}
{'loss': 2.5164, 'grad_norm': 1.46875, 'learning_rate': 9.510537333047904e-05, 'epoch': 0.15}
{'loss': 2.4342, 'grad_norm': 1.0234375, 'learning_rate': 9.506112146234077e-05, 'epoch': 0.15}
{'loss': 2.4454, 'grad_norm': 1.0859375, 'learning_rate': 9.501668084512827e-05, 'epoch': 0.15}
{'loss': 2.4109, 'grad_norm': 1.7109375, 'learning_rate': 9.497205166499146e-05, 'epoch': 0.15}
{'loss': 2.4188, 'grad_norm': 1.1171875, 'learning_rate': 9.492723410887014e-05, 'epoch': 0.15}
{'loss': 2.4564, 'grad_norm': 1.2109375, 'learning_rate': 9.488222836449316e-05, 'epoch': 0.15}
{'loss': 2.3588, 'grad_norm': 1.7421875, 'learning_rate': 9.483703462037761e-05, 'epoch': 0.16}
{'loss': 2.4477, 'grad_norm': 1.5703125, 'learning_rate': 9.479165306582811e-05, 'epoch': 0.16}
{'loss': 2.4011, 'grad_norm': 1.171875, 'learning_rate': 9.474608389093594e-05, 'epoch': 0.16}
{'loss': 2.3858, 'grad_norm': 1.03125, 'learning_rate': 9.470032728657828e-05, 'epoch': 0.16}
{'loss': 2.3871, 'grad_norm': 1.46875, 'learning_rate': 9.465438344441735e-05, 'epoch': 0.16}
{'loss': 2.4521, 'grad_norm': 1.3984375, 'learning_rate': 9.460825255689978e-05, 'epoch': 0.16}
{'loss': 2.5343, 'grad_norm': 1.2890625, 'learning_rate': 9.456193481725556e-05, 'epoch': 0.16}
{'loss': 2.3137, 'grad_norm': 1.21875, 'learning_rate': 9.451543041949742e-05, 'epoch': 0.16}
{'loss': 2.442, 'grad_norm': 1.2109375, 'learning_rate': 9.446873955841993e-05, 'epoch': 0.16}
{'loss': 2.4817, 'grad_norm': 1.7109375, 'learning_rate': 9.442186242959873e-05, 'epoch': 0.16}
{'eval_loss': 2.430178642272949, 'eval_runtime': 4.9977, 'eval_samples_per_second': 200.694, 'eval_steps_per_second': 25.212, 'epoch': 0.16}
{'loss': 2.4464, 'grad_norm': 1.078125, 'learning_rate': 9.437479922938965e-05, 'epoch': 0.16}
{'loss': 2.3688, 'grad_norm': 1.8125, 'learning_rate': 9.432755015492794e-05, 'epoch': 0.16}
{'loss': 2.4433, 'grad_norm': 2.03125, 'learning_rate': 9.428011540412743e-05, 'epoch': 0.16}
{'loss': 2.4273, 'grad_norm': 1.4375, 'learning_rate': 9.423249517567969e-05, 'epoch': 0.16}
{'loss': 2.6215, 'grad_norm': 1.1875, 'learning_rate': 9.418468966905322e-05, 'epoch': 0.16}
{'loss': 2.3747, 'grad_norm': 1.328125, 'learning_rate': 9.413669908449263e-05, 'epoch': 0.17}
{'loss': 2.352, 'grad_norm': 1.3125, 'learning_rate': 9.408852362301768e-05, 'epoch': 0.17}
{'loss': 2.4185, 'grad_norm': 2.078125, 'learning_rate': 9.404016348642262e-05, 'epoch': 0.17}
{'loss': 2.5369, 'grad_norm': 1.796875, 'learning_rate': 9.399161887727521e-05, 'epoch': 0.17}
{'loss': 2.4791, 'grad_norm': 1.7578125, 'learning_rate': 9.394288999891593e-05, 'epoch': 0.17}
{'loss': 2.4534, 'grad_norm': 1.078125, 'learning_rate': 9.389397705545713e-05, 'epoch': 0.17}
{'loss': 2.4145, 'grad_norm': 1.515625, 'learning_rate': 9.384488025178213e-05, 'epoch': 0.17}
{'loss': 2.4162, 'grad_norm': 2.015625, 'learning_rate': 9.37955997935444e-05, 'epoch': 0.17}
{'loss': 2.5002, 'grad_norm': 1.6328125, 'learning_rate': 9.374613588716672e-05, 'epoch': 0.17}
{'loss': 2.4973, 'grad_norm': 1.6953125, 'learning_rate': 9.369648873984023e-05, 'epoch': 0.17}
{'loss': 2.4881, 'grad_norm': 1.15625, 'learning_rate': 9.364665855952368e-05, 'epoch': 0.17}
{'loss': 2.3258, 'grad_norm': 1.1953125, 'learning_rate': 9.359664555494243e-05, 'epoch': 0.17}
{'loss': 2.3564, 'grad_norm': 1.5390625, 'learning_rate': 9.354644993558772e-05, 'epoch': 0.17}
{'loss': 2.4238, 'grad_norm': 7.78125, 'learning_rate': 9.349607191171564e-05, 'epoch': 0.17}
{'loss': 2.5054, 'grad_norm': 2.046875, 'learning_rate': 9.344551169434637e-05, 'epoch': 0.17}
{'loss': 2.4261, 'grad_norm': 2.8125, 'learning_rate': 9.339476949526324e-05, 'epoch': 0.17}
{'loss': 2.4782, 'grad_norm': 2.546875, 'learning_rate': 9.334384552701183e-05, 'epoch': 0.18}
{'loss': 2.5155, 'grad_norm': 1.4921875, 'learning_rate': 9.329274000289915e-05, 'epoch': 0.18}
{'loss': 2.3268, 'grad_norm': 1.921875, 'learning_rate': 9.324145313699266e-05, 'epoch': 0.18}
{'loss': 2.4051, 'grad_norm': 2.4375, 'learning_rate': 9.31899851441194e-05, 'epoch': 0.18}
{'eval_loss': 2.4039664268493652, 'eval_runtime': 4.9965, 'eval_samples_per_second': 200.74, 'eval_steps_per_second': 25.218, 'epoch': 0.18}
{'loss': 2.4077, 'grad_norm': 1.6953125, 'learning_rate': 9.313833623986519e-05, 'epoch': 0.18}
{'loss': 2.4574, 'grad_norm': 1.78125, 'learning_rate': 9.308650664057353e-05, 'epoch': 0.18}
{'loss': 2.3976, 'grad_norm': 1.8359375, 'learning_rate': 9.303449656334484e-05, 'epoch': 0.18}
{'loss': 2.3802, 'grad_norm': 3.0625, 'learning_rate': 9.298230622603556e-05, 'epoch': 0.18}
{'loss': 2.3868, 'grad_norm': 1.703125, 'learning_rate': 9.292993584725716e-05, 'epoch': 0.18}
{'loss': 2.3744, 'grad_norm': 1.53125, 'learning_rate': 9.28773856463752e-05, 'epoch': 0.18}
{'loss': 2.4605, 'grad_norm': 1.296875, 'learning_rate': 9.282465584350856e-05, 'epoch': 0.18}
{'loss': 2.3696, 'grad_norm': 1.6875, 'learning_rate': 9.27717466595284e-05, 'epoch': 0.18}
{'loss': 2.3446, 'grad_norm': 1.8515625, 'learning_rate': 9.271865831605721e-05, 'epoch': 0.18}
{'loss': 2.3802, 'grad_norm': 1.609375, 'learning_rate': 9.266539103546798e-05, 'epoch': 0.18}
{'loss': 2.4427, 'grad_norm': 1.2734375, 'learning_rate': 9.261194504088322e-05, 'epoch': 0.18}
{'loss': 2.4486, 'grad_norm': 1.4140625, 'learning_rate': 9.255832055617399e-05, 'epoch': 0.19}
{'loss': 2.4945, 'grad_norm': 1.2265625, 'learning_rate': 9.2504517805959e-05, 'epoch': 0.19}
{'loss': 2.5207, 'grad_norm': 1.3046875, 'learning_rate': 9.245053701560375e-05, 'epoch': 0.19}
{'loss': 2.4817, 'grad_norm': 1.5390625, 'learning_rate': 9.239637841121938e-05, 'epoch': 0.19}
{'loss': 2.4749, 'grad_norm': 1.5546875, 'learning_rate': 9.234204221966193e-05, 'epoch': 0.19}
{'loss': 2.3747, 'grad_norm': 1.203125, 'learning_rate': 9.22875286685313e-05, 'epoch': 0.19}
{'loss': 2.3458, 'grad_norm': 1.1328125, 'learning_rate': 9.223283798617024e-05, 'epoch': 0.19}
{'loss': 2.2971, 'grad_norm': 1.34375, 'learning_rate': 9.217797040166352e-05, 'epoch': 0.19}
{'loss': 2.5121, 'grad_norm': 1.2578125, 'learning_rate': 9.212292614483687e-05, 'epoch': 0.19}
{'loss': 2.4392, 'grad_norm': 1.5546875, 'learning_rate': 9.20677054462561e-05, 'epoch': 0.19}
{'loss': 2.4682, 'grad_norm': 1.5390625, 'learning_rate': 9.201230853722603e-05, 'epoch': 0.19}
{'loss': 2.3292, 'grad_norm': 1.453125, 'learning_rate': 9.195673564978959e-05, 'epoch': 0.19}
{'loss': 2.3632, 'grad_norm': 1.6796875, 'learning_rate': 9.190098701672689e-05, 'epoch': 0.19}
{'loss': 2.4479, 'grad_norm': 1.8203125, 'learning_rate': 9.184506287155413e-05, 'epoch': 0.19}
{'eval_loss': 2.3846418857574463, 'eval_runtime': 5.0054, 'eval_samples_per_second': 200.382, 'eval_steps_per_second': 25.173, 'epoch': 0.19}
{'loss': 2.4455, 'grad_norm': 1.1015625, 'learning_rate': 9.178896344852271e-05, 'epoch': 0.19}
{'loss': 2.3428, 'grad_norm': 1.0078125, 'learning_rate': 9.173268898261823e-05, 'epoch': 0.19}
{'loss': 2.5281, 'grad_norm': 1.0, 'learning_rate': 9.167623970955945e-05, 'epoch': 0.2}
{'loss': 2.3193, 'grad_norm': 1.3125, 'learning_rate': 9.161961586579744e-05, 'epoch': 0.2}
{'loss': 2.3674, 'grad_norm': 1.375, 'learning_rate': 9.156281768851441e-05, 'epoch': 0.2}
{'loss': 2.2876, 'grad_norm': 1.3046875, 'learning_rate': 9.150584541562286e-05, 'epoch': 0.2}
{'loss': 2.3684, 'grad_norm': 1.6484375, 'learning_rate': 9.144869928576452e-05, 'epoch': 0.2}
{'loss': 2.3516, 'grad_norm': 1.1171875, 'learning_rate': 9.139137953830934e-05, 'epoch': 0.2}
{'loss': 2.2769, 'grad_norm': 1.3515625, 'learning_rate': 9.133388641335452e-05, 'epoch': 0.2}
{'loss': 2.5013, 'grad_norm': 0.9140625, 'learning_rate': 9.127622015172352e-05, 'epoch': 0.2}
{'loss': 2.3017, 'grad_norm': 1.3671875, 'learning_rate': 9.1218380994965e-05, 'epoch': 0.2}
{'loss': 2.3459, 'grad_norm': 1.2109375, 'learning_rate': 9.11603691853518e-05, 'epoch': 0.2}
{'loss': 2.4636, 'grad_norm': 1.1875, 'learning_rate': 9.110218496588001e-05, 'epoch': 0.2}
{'loss': 2.4374, 'grad_norm': 1.171875, 'learning_rate': 9.104382858026788e-05, 'epoch': 0.2}
{'loss': 2.3462, 'grad_norm': 1.0703125, 'learning_rate': 9.098530027295483e-05, 'epoch': 0.2}
{'loss': 2.4809, 'grad_norm': 1.1875, 'learning_rate': 9.092660028910035e-05, 'epoch': 0.2}
{'loss': 2.3411, 'grad_norm': 1.4140625, 'learning_rate': 9.086772887458314e-05, 'epoch': 0.2}
{'loss': 2.3378, 'grad_norm': 1.1171875, 'learning_rate': 9.08086862759999e-05, 'epoch': 0.21}
{'loss': 2.4959, 'grad_norm': 0.96875, 'learning_rate': 9.074947274066439e-05, 'epoch': 0.21}
{'loss': 2.3731, 'grad_norm': 1.0390625, 'learning_rate': 9.069008851660643e-05, 'epoch': 0.21}
{'loss': 2.3479, 'grad_norm': 0.96484375, 'learning_rate': 9.063053385257072e-05, 'epoch': 0.21}
{'loss': 2.3499, 'grad_norm': 1.078125, 'learning_rate': 9.057080899801597e-05, 'epoch': 0.21}
{'loss': 2.3426, 'grad_norm': 1.375, 'learning_rate': 9.051091420311372e-05, 'epoch': 0.21}
{'loss': 2.4728, 'grad_norm': 1.046875, 'learning_rate': 9.045084971874738e-05, 'epoch': 0.21}
{'loss': 2.3826, 'grad_norm': 1.0234375, 'learning_rate': 9.039061579651111e-05, 'epoch': 0.21}
{'eval_loss': 2.372675895690918, 'eval_runtime': 5.0113, 'eval_samples_per_second': 200.146, 'eval_steps_per_second': 25.143, 'epoch': 0.21}
{'loss': 2.4709, 'grad_norm': 1.1875, 'learning_rate': 9.033021268870883e-05, 'epoch': 0.21}
{'loss': 2.3745, 'grad_norm': 0.90234375, 'learning_rate': 9.026964064835312e-05, 'epoch': 0.21}
{'loss': 2.3833, 'grad_norm': 0.88671875, 'learning_rate': 9.020889992916418e-05, 'epoch': 0.21}
{'loss': 2.4146, 'grad_norm': 0.890625, 'learning_rate': 9.014799078556873e-05, 'epoch': 0.21}
{'loss': 2.4499, 'grad_norm': 1.1171875, 'learning_rate': 9.008691347269904e-05, 'epoch': 0.21}
{'loss': 2.3768, 'grad_norm': 0.953125, 'learning_rate': 9.002566824639174e-05, 'epoch': 0.21}
{'loss': 2.4335, 'grad_norm': 1.2890625, 'learning_rate': 8.996425536318682e-05, 'epoch': 0.21}
{'loss': 2.329, 'grad_norm': 0.9921875, 'learning_rate': 8.990267508032655e-05, 'epoch': 0.21}
{'loss': 2.333, 'grad_norm': 0.96875, 'learning_rate': 8.984092765575437e-05, 'epoch': 0.22}
{'loss': 2.3474, 'grad_norm': 0.921875, 'learning_rate': 8.977901334811386e-05, 'epoch': 0.22}
{'loss': 2.4812, 'grad_norm': 1.0546875, 'learning_rate': 8.971693241674762e-05, 'epoch': 0.22}
{'loss': 2.4643, 'grad_norm': 0.8828125, 'learning_rate': 8.96546851216962e-05, 'epoch': 0.22}
{'loss': 2.3913, 'grad_norm': 1.234375, 'learning_rate': 8.959227172369695e-05, 'epoch': 0.22}
{'loss': 2.4025, 'grad_norm': 1.0625, 'learning_rate': 8.952969248418306e-05, 'epoch': 0.22}
{'loss': 2.5185, 'grad_norm': 0.7578125, 'learning_rate': 8.946694766528235e-05, 'epoch': 0.22}
{'loss': 2.2901, 'grad_norm': 0.99609375, 'learning_rate': 8.940403752981618e-05, 'epoch': 0.22}
{'loss': 2.3579, 'grad_norm': 1.2578125, 'learning_rate': 8.934096234129843e-05, 'epoch': 0.22}
{'loss': 2.4294, 'grad_norm': 1.1171875, 'learning_rate': 8.927772236393433e-05, 'epoch': 0.22}
{'loss': 2.4858, 'grad_norm': 0.9140625, 'learning_rate': 8.921431786261931e-05, 'epoch': 0.22}
{'loss': 2.3799, 'grad_norm': 1.03125, 'learning_rate': 8.915074910293803e-05, 'epoch': 0.22}
{'loss': 2.5237, 'grad_norm': 1.015625, 'learning_rate': 8.908701635116315e-05, 'epoch': 0.22}
{'loss': 2.4592, 'grad_norm': 1.234375, 'learning_rate': 8.902311987425422e-05, 'epoch': 0.22}
{'loss': 2.2487, 'grad_norm': 0.94140625, 'learning_rate': 8.895905993985664e-05, 'epoch': 0.22}
{'loss': 2.285, 'grad_norm': 0.8671875, 'learning_rate': 8.889483681630045e-05, 'epoch': 0.23}
{'loss': 2.407, 'grad_norm': 1.0703125, 'learning_rate': 8.883045077259928e-05, 'epoch': 0.23}
{'eval_loss': 2.363771438598633, 'eval_runtime': 5.0105, 'eval_samples_per_second': 200.179, 'eval_steps_per_second': 25.147, 'epoch': 0.23}
{'loss': 2.3912, 'grad_norm': 0.8828125, 'learning_rate': 8.876590207844915e-05, 'epoch': 0.23}
{'loss': 2.3224, 'grad_norm': 0.91796875, 'learning_rate': 8.870119100422743e-05, 'epoch': 0.23}
{'loss': 2.4137, 'grad_norm': 1.4453125, 'learning_rate': 8.86363178209916e-05, 'epoch': 0.23}
{'loss': 2.3842, 'grad_norm': 1.5078125, 'learning_rate': 8.857128280047824e-05, 'epoch': 0.23}
{'loss': 2.3081, 'grad_norm': 1.1796875, 'learning_rate': 8.850608621510174e-05, 'epoch': 0.23}
{'loss': 2.3275, 'grad_norm': 0.98046875, 'learning_rate': 8.844072833795332e-05, 'epoch': 0.23}
{'loss': 2.385, 'grad_norm': 1.1328125, 'learning_rate': 8.837520944279975e-05, 'epoch': 0.23}
{'loss': 2.3732, 'grad_norm': 1.96875, 'learning_rate': 8.830952980408232e-05, 'epoch': 0.23}
{'loss': 2.5031, 'grad_norm': 1.46875, 'learning_rate': 8.824368969691556e-05, 'epoch': 0.23}
{'loss': 2.3715, 'grad_norm': 1.7890625, 'learning_rate': 8.817768939708624e-05, 'epoch': 0.23}
{'loss': 2.4345, 'grad_norm': 1.71875, 'learning_rate': 8.811152918105206e-05, 'epoch': 0.23}
{'loss': 2.3957, 'grad_norm': 1.0703125, 'learning_rate': 8.80452093259406e-05, 'epoch': 0.23}
{'loss': 2.2997, 'grad_norm': 1.3984375, 'learning_rate': 8.797873010954814e-05, 'epoch': 0.23}
{'loss': 2.4374, 'grad_norm': 1.546875, 'learning_rate': 8.791209181033849e-05, 'epoch': 0.23}
{'loss': 2.3904, 'grad_norm': 1.6171875, 'learning_rate': 8.784529470744173e-05, 'epoch': 0.24}
{'loss': 2.3462, 'grad_norm': 1.453125, 'learning_rate': 8.777833908065324e-05, 'epoch': 0.24}
{'loss': 2.2574, 'grad_norm': 1.140625, 'learning_rate': 8.771122521043235e-05, 'epoch': 0.24}
{'loss': 2.3167, 'grad_norm': 1.0078125, 'learning_rate': 8.764395337790123e-05, 'epoch': 0.24}
{'loss': 2.4595, 'grad_norm': 1.2421875, 'learning_rate': 8.757652386484376e-05, 'epoch': 0.24}
{'loss': 2.4847, 'grad_norm': 1.2109375, 'learning_rate': 8.750893695370424e-05, 'epoch': 0.24}
{'loss': 2.4276, 'grad_norm': 1.4296875, 'learning_rate': 8.74411929275863e-05, 'epoch': 0.24}
{'loss': 2.4235, 'grad_norm': 1.4609375, 'learning_rate': 8.737329207025171e-05, 'epoch': 0.24}
{'loss': 2.3324, 'grad_norm': 1.3125, 'learning_rate': 8.730523466611909e-05, 'epoch': 0.24}
{'loss': 2.3861, 'grad_norm': 0.9296875, 'learning_rate': 8.723702100026285e-05, 'epoch': 0.24}
{'loss': 2.3829, 'grad_norm': 0.98828125, 'learning_rate': 8.716865135841194e-05, 'epoch': 0.24}
{'eval_loss': 2.35752272605896, 'eval_runtime': 5.0138, 'eval_samples_per_second': 200.046, 'eval_steps_per_second': 25.13, 'epoch': 0.24}
{'loss': 2.4297, 'grad_norm': 0.85546875, 'learning_rate': 8.710012602694862e-05, 'epoch': 0.24}
{'loss': 2.296, 'grad_norm': 1.25, 'learning_rate': 8.703144529290733e-05, 'epoch': 0.24}
{'loss': 2.3106, 'grad_norm': 1.65625, 'learning_rate': 8.696260944397341e-05, 'epoch': 0.24}
{'loss': 2.3626, 'grad_norm': 1.3203125, 'learning_rate': 8.689361876848196e-05, 'epoch': 0.24}
{'loss': 2.3751, 'grad_norm': 2.046875, 'learning_rate': 8.682447355541662e-05, 'epoch': 0.25}
{'loss': 2.2986, 'grad_norm': 1.078125, 'learning_rate': 8.675517409440831e-05, 'epoch': 0.25}
{'loss': 2.4443, 'grad_norm': 1.3046875, 'learning_rate': 8.668572067573408e-05, 'epoch': 0.25}
{'loss': 2.433, 'grad_norm': 1.3671875, 'learning_rate': 8.661611359031588e-05, 'epoch': 0.25}
{'loss': 2.4274, 'grad_norm': 1.4765625, 'learning_rate': 8.654635312971927e-05, 'epoch': 0.25}
{'loss': 2.4098, 'grad_norm': 1.1640625, 'learning_rate': 8.647643958615233e-05, 'epoch': 0.25}
{'loss': 2.2664, 'grad_norm': 1.65625, 'learning_rate': 8.640637325246432e-05, 'epoch': 0.25}
{'loss': 2.3484, 'grad_norm': 1.21875, 'learning_rate': 8.633615442214453e-05, 'epoch': 0.25}
{'loss': 2.3251, 'grad_norm': 1.3125, 'learning_rate': 8.626578338932097e-05, 'epoch': 0.25}
{'loss': 2.2933, 'grad_norm': 0.9375, 'learning_rate': 8.619526044875921e-05, 'epoch': 0.25}
{'loss': 2.3614, 'grad_norm': 0.85546875, 'learning_rate': 8.612458589586114e-05, 'epoch': 0.25}
{'loss': 2.3254, 'grad_norm': 1.7265625, 'learning_rate': 8.605376002666371e-05, 'epoch': 0.25}
{'loss': 2.2994, 'grad_norm': 2.78125, 'learning_rate': 8.598278313783765e-05, 'epoch': 0.25}
{'loss': 2.2139, 'grad_norm': 2.296875, 'learning_rate': 8.591165552668634e-05, 'epoch': 0.25}
{'loss': 2.4028, 'grad_norm': 1.0625, 'learning_rate': 8.584037749114443e-05, 'epoch': 0.25}
{'loss': 2.4645, 'grad_norm': 0.93359375, 'learning_rate': 8.57689493297767e-05, 'epoch': 0.25}
{'loss': 2.3295, 'grad_norm': 1.2421875, 'learning_rate': 8.569737134177676e-05, 'epoch': 0.26}
{'loss': 2.407, 'grad_norm': 1.71875, 'learning_rate': 8.562564382696577e-05, 'epoch': 0.26}
{'loss': 2.3884, 'grad_norm': 1.4296875, 'learning_rate': 8.555376708579128e-05, 'epoch': 0.26}
{'loss': 2.3816, 'grad_norm': 1.40625, 'learning_rate': 8.548174141932585e-05, 'epoch': 0.26}
{'loss': 2.3621, 'grad_norm': 1.2265625, 'learning_rate': 8.54095671292659e-05, 'epoch': 0.26}
{'eval_loss': 2.353012800216675, 'eval_runtime': 5.011, 'eval_samples_per_second': 200.158, 'eval_steps_per_second': 25.144, 'epoch': 0.26}
{'loss': 2.3877, 'grad_norm': 1.578125, 'learning_rate': 8.533724451793034e-05, 'epoch': 0.26}
{'loss': 2.4406, 'grad_norm': 1.203125, 'learning_rate': 8.526477388825941e-05, 'epoch': 0.26}
{'loss': 2.3309, 'grad_norm': 1.0625, 'learning_rate': 8.519215554381332e-05, 'epoch': 0.26}
{'loss': 2.3588, 'grad_norm': 1.8671875, 'learning_rate': 8.511938978877107e-05, 'epoch': 0.26}
{'loss': 2.4291, 'grad_norm': 1.359375, 'learning_rate': 8.504647692792902e-05, 'epoch': 0.26}
{'loss': 2.4541, 'grad_norm': 1.4375, 'learning_rate': 8.497341726669986e-05, 'epoch': 0.26}
{'loss': 2.3844, 'grad_norm': 1.3125, 'learning_rate': 8.490021111111109e-05, 'epoch': 0.26}
{'loss': 2.37, 'grad_norm': 0.921875, 'learning_rate': 8.482685876780383e-05, 'epoch': 0.26}
{'loss': 2.3431, 'grad_norm': 1.3203125, 'learning_rate': 8.475336054403161e-05, 'epoch': 0.26}
{'loss': 2.388, 'grad_norm': 1.140625, 'learning_rate': 8.467971674765894e-05, 'epoch': 0.26}
{'loss': 2.3301, 'grad_norm': 0.953125, 'learning_rate': 8.460592768716016e-05, 'epoch': 0.27}
{'loss': 2.4407, 'grad_norm': 1.09375, 'learning_rate': 8.453199367161803e-05, 'epoch': 0.27}
{'loss': 2.3382, 'grad_norm': 1.0625, 'learning_rate': 8.445791501072255e-05, 'epoch': 0.27}
{'loss': 2.3626, 'grad_norm': 0.9453125, 'learning_rate': 8.438369201476953e-05, 'epoch': 0.27}
{'loss': 2.5178, 'grad_norm': 0.95703125, 'learning_rate': 8.43093249946594e-05, 'epoch': 0.27}
{'loss': 2.2612, 'grad_norm': 0.9609375, 'learning_rate': 8.423481426189587e-05, 'epoch': 0.27}
{'loss': 2.4054, 'grad_norm': 0.859375, 'learning_rate': 8.416016012858461e-05, 'epoch': 0.27}
{'loss': 2.3035, 'grad_norm': 0.8359375, 'learning_rate': 8.408536290743196e-05, 'epoch': 0.27}
{'loss': 2.349, 'grad_norm': 0.96484375, 'learning_rate': 8.401042291174365e-05, 'epoch': 0.27}
{'loss': 2.355, 'grad_norm': 1.015625, 'learning_rate': 8.393534045542339e-05, 'epoch': 0.27}
{'loss': 2.4218, 'grad_norm': 1.203125, 'learning_rate': 8.386011585297167e-05, 'epoch': 0.27}
{'loss': 2.5243, 'grad_norm': 0.828125, 'learning_rate': 8.378474941948438e-05, 'epoch': 0.27}
{'loss': 2.2522, 'grad_norm': 1.375, 'learning_rate': 8.370924147065149e-05, 'epoch': 0.27}
{'loss': 2.3086, 'grad_norm': 0.77734375, 'learning_rate': 8.363359232275576e-05, 'epoch': 0.27}
{'loss': 2.3659, 'grad_norm': 0.88671875, 'learning_rate': 8.35578022926714e-05, 'epoch': 0.27}
{'eval_loss': 2.3465945720672607, 'eval_runtime': 5.0133, 'eval_samples_per_second': 200.066, 'eval_steps_per_second': 25.133, 'epoch': 0.27}
{'loss': 2.3762, 'grad_norm': 0.9296875, 'learning_rate': 8.348187169786268e-05, 'epoch': 0.27}
{'loss': 2.3163, 'grad_norm': 0.94921875, 'learning_rate': 8.340580085638275e-05, 'epoch': 0.28}
{'loss': 2.3991, 'grad_norm': 1.25, 'learning_rate': 8.332959008687216e-05, 'epoch': 0.28}
{'loss': 2.3427, 'grad_norm': 1.2578125, 'learning_rate': 8.325323970855755e-05, 'epoch': 0.28}
{'loss': 2.368, 'grad_norm': 1.34375, 'learning_rate': 8.317675004125043e-05, 'epoch': 0.28}
{'loss': 2.179, 'grad_norm': 0.91015625, 'learning_rate': 8.310012140534568e-05, 'epoch': 0.28}
{'loss': 2.3078, 'grad_norm': 0.984375, 'learning_rate': 8.302335412182034e-05, 'epoch': 0.28}
{'loss': 2.3453, 'grad_norm': 1.0390625, 'learning_rate': 8.294644851223214e-05, 'epoch': 0.28}
{'loss': 2.315, 'grad_norm': 0.828125, 'learning_rate': 8.286940489871831e-05, 'epoch': 0.28}
{'loss': 2.3555, 'grad_norm': 1.0078125, 'learning_rate': 8.279222360399405e-05, 'epoch': 0.28}
{'loss': 2.3273, 'grad_norm': 0.91796875, 'learning_rate': 8.271490495135133e-05, 'epoch': 0.28}
{'loss': 2.3071, 'grad_norm': 0.87890625, 'learning_rate': 8.263744926465745e-05, 'epoch': 0.28}
{'loss': 2.3361, 'grad_norm': 0.99609375, 'learning_rate': 8.255985686835372e-05, 'epoch': 0.28}
{'loss': 2.2056, 'grad_norm': 0.91015625, 'learning_rate': 8.248212808745408e-05, 'epoch': 0.28}
{'loss': 2.2918, 'grad_norm': 0.94140625, 'learning_rate': 8.240426324754378e-05, 'epoch': 0.28}
{'loss': 2.2204, 'grad_norm': 0.984375, 'learning_rate': 8.232626267477795e-05, 'epoch': 0.28}
{'loss': 2.4242, 'grad_norm': 0.84375, 'learning_rate': 8.224812669588027e-05, 'epoch': 0.29}
{'loss': 2.3077, 'grad_norm': 1.0859375, 'learning_rate': 8.216985563814163e-05, 'epoch': 0.29}
{'loss': 2.3677, 'grad_norm': 0.9453125, 'learning_rate': 8.209144982941869e-05, 'epoch': 0.29}
{'loss': 2.3258, 'grad_norm': 0.890625, 'learning_rate': 8.201290959813259e-05, 'epoch': 0.29}
{'loss': 2.4001, 'grad_norm': 1.265625, 'learning_rate': 8.193423527326747e-05, 'epoch': 0.29}
{'loss': 2.3317, 'grad_norm': 0.8515625, 'learning_rate': 8.185542718436923e-05, 'epoch': 0.29}
{'loss': 2.337, 'grad_norm': 1.0, 'learning_rate': 8.1776485661544e-05, 'epoch': 0.29}
{'loss': 2.4281, 'grad_norm': 0.95703125, 'learning_rate': 8.169741103545689e-05, 'epoch': 0.29}
{'loss': 2.3493, 'grad_norm': 1.546875, 'learning_rate': 8.161820363733049e-05, 'epoch': 0.29}
{'eval_loss': 2.342907428741455, 'eval_runtime': 5.0138, 'eval_samples_per_second': 200.048, 'eval_steps_per_second': 25.131, 'epoch': 0.29}
{'loss': 2.4199, 'grad_norm': 0.921875, 'learning_rate': 8.153886379894355e-05, 'epoch': 0.29}
{'loss': 2.4231, 'grad_norm': 1.0078125, 'learning_rate': 8.145939185262963e-05, 'epoch': 0.29}
{'loss': 2.3781, 'grad_norm': 0.80859375, 'learning_rate': 8.137978813127558e-05, 'epoch': 0.29}
{'loss': 2.3598, 'grad_norm': 1.03125, 'learning_rate': 8.130005296832028e-05, 'epoch': 0.29}
{'loss': 2.4398, 'grad_norm': 0.859375, 'learning_rate': 8.122018669775313e-05, 'epoch': 0.29}
{'loss': 2.3, 'grad_norm': 0.859375, 'learning_rate': 8.114018965411274e-05, 'epoch': 0.29}
{'loss': 2.3517, 'grad_norm': 0.8203125, 'learning_rate': 8.106006217248552e-05, 'epoch': 0.29}
{'loss': 2.3282, 'grad_norm': 0.99609375, 'learning_rate': 8.097980458850416e-05, 'epoch': 0.3}
{'loss': 2.3441, 'grad_norm': 1.0546875, 'learning_rate': 8.089941723834642e-05, 'epoch': 0.3}
{'loss': 2.3288, 'grad_norm': 1.03125, 'learning_rate': 8.081890045873355e-05, 'epoch': 0.3}
{'loss': 2.3376, 'grad_norm': 0.9140625, 'learning_rate': 8.073825458692896e-05, 'epoch': 0.3}
