                                                                                                                                                                                                                                                                                                                                                                       
{'loss': 16.825, 'grad_norm': 135.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 6.7868, 'grad_norm': 0.87109375, 'learning_rate': 0.00029999383693626256, 'epoch': 0.01}
{'loss': 6.7731, 'grad_norm': 0.6171875, 'learning_rate': 0.0002999936976633571, 'epoch': 0.01}
{'loss': 6.8039, 'grad_norm': 1.4453125, 'learning_rate': 0.0002999935568343737, 'epoch': 0.01}
{'loss': 6.6282, 'grad_norm': 0.69140625, 'learning_rate': 0.0002999934144493137, 'epoch': 0.01}
{'loss': 6.8005, 'grad_norm': 1.28125, 'learning_rate': 0.00029999327050817865, 'epoch': 0.01}
{'loss': 6.8074, 'grad_norm': 1.28125, 'learning_rate': 0.00029999312501097, 'epoch': 0.01}
{'loss': 6.7645, 'grad_norm': 0.392578125, 'learning_rate': 0.0002999929779576893, 'epoch': 0.01}
{'loss': 6.7676, 'grad_norm': 1.3828125, 'learning_rate': 0.000299992829348338, 'epoch': 0.01}
{'loss': 6.6374, 'grad_norm': 1.828125, 'learning_rate': 0.0002999926791829177, 'epoch': 0.01}
{'loss': 6.6754, 'grad_norm': 1.8359375, 'learning_rate': 0.00029999252746143, 'epoch': 0.01}
{'loss': 6.6552, 'grad_norm': 2.28125, 'learning_rate': 0.00029999237418387633, 'epoch': 0.01}
{'loss': 6.7506, 'grad_norm': 0.90234375, 'learning_rate': 0.00029999221935025845, 'epoch': 0.01}
{'loss': 6.6961, 'grad_norm': 1.828125, 'learning_rate': 0.0002999920629605779, 'epoch': 0.01}
{'loss': 6.7325, 'grad_norm': 1.0234375, 'learning_rate': 0.0002999919050148362, 'epoch': 0.01}
{'loss': 6.6151, 'grad_norm': 1.46875, 'learning_rate': 0.00029999174551303514, 'epoch': 0.01}
{'loss': 6.6633, 'grad_norm': 1.9609375, 'learning_rate': 0.0002999915844551763, 'epoch': 0.01}
{'loss': 6.63, 'grad_norm': 0.6484375, 'learning_rate': 0.00029999142184126135, 'epoch': 0.01}
{'loss': 6.6988, 'grad_norm': 2.734375, 'learning_rate': 0.000299991257671292, 'epoch': 0.01}
{'loss': 6.7535, 'grad_norm': 0.5078125, 'learning_rate': 0.00029999109194526997, 'epoch': 0.01}
{'loss': 6.559, 'grad_norm': 2.5625, 'learning_rate': 0.000299990924663197, 'epoch': 0.01}
{'loss': 6.5982, 'grad_norm': 1.8515625, 'learning_rate': 0.0002999907558250747, 'epoch': 0.01}
{'loss': 6.6109, 'grad_norm': 3.046875, 'learning_rate': 0.0002999905854309049, 'epoch': 0.01}
{'loss': 6.7172, 'grad_norm': 2.265625, 'learning_rate': 0.0002999904134806894, 'epoch': 0.01}
{'loss': 6.7425, 'grad_norm': 3.0625, 'learning_rate': 0.00029999023997442995, 'epoch': 0.01}
{'loss': 6.6958, 'grad_norm': 2.75, 'learning_rate': 0.0002999900649121284, 'epoch': 0.01}
{'loss': 6.6521, 'grad_norm': 3.125, 'learning_rate': 0.0002999898882937864, 'epoch': 0.01}
{'loss': 6.7495, 'grad_norm': 2.828125, 'learning_rate': 0.000299989710119406, 'epoch': 0.01}
{'loss': 6.6093, 'grad_norm': 2.421875, 'learning_rate': 0.00029998953038898893, 'epoch': 0.01}
{'loss': 6.6748, 'grad_norm': 2.90625, 'learning_rate': 0.00029998934910253704, 'epoch': 0.01}
{'loss': 6.648, 'grad_norm': 2.125, 'learning_rate': 0.0002999891662600523, 'epoch': 0.01}
{'loss': 6.5681, 'grad_norm': 2.734375, 'learning_rate': 0.0002999889818615365, 'epoch': 0.01}
{'loss': 6.668, 'grad_norm': 1.1875, 'learning_rate': 0.0002999887959069917, 'epoch': 0.01}
{'loss': 6.7353, 'grad_norm': 2.53125, 'learning_rate': 0.0002999886083964196, 'epoch': 0.01}
{'loss': 6.4955, 'grad_norm': 0.5, 'learning_rate': 0.0002999884193298224, 'epoch': 0.01}
{'loss': 6.6312, 'grad_norm': 2.203125, 'learning_rate': 0.00029998822870720183, 'epoch': 0.01}
{'loss': 6.5652, 'grad_norm': 1.203125, 'learning_rate': 0.00029998803652856007, 'epoch': 0.01}
{'loss': 6.5763, 'grad_norm': 1.65625, 'learning_rate': 0.00029998784279389895, 'epoch': 0.01}
{'loss': 6.65, 'grad_norm': 1.875, 'learning_rate': 0.0002999876475032206, 'epoch': 0.01}
{'loss': 6.5443, 'grad_norm': 0.5625, 'learning_rate': 0.000299987450656527, 'epoch': 0.01}
{'loss': 6.5653, 'grad_norm': 2.359375, 'learning_rate': 0.0002999872522538202, 'epoch': 0.01}
{'loss': 6.6721, 'grad_norm': 0.59765625, 'learning_rate': 0.0002999870522951022, 'epoch': 0.01}
{'loss': 6.59, 'grad_norm': 2.734375, 'learning_rate': 0.00029998685078037516, 'epoch': 0.01}
{'loss': 6.6581, 'grad_norm': 1.359375, 'learning_rate': 0.0002999866477096411, 'epoch': 0.01}
{'loss': 6.6112, 'grad_norm': 2.734375, 'learning_rate': 0.0002999864430829022, 'epoch': 0.01}
{'loss': 6.5355, 'grad_norm': 2.296875, 'learning_rate': 0.0002999862369001605, 'epoch': 0.01}
{'loss': 6.6262, 'grad_norm': 2.734375, 'learning_rate': 0.0002999860291614182, 'epoch': 0.01}
{'loss': 6.5482, 'grad_norm': 2.453125, 'learning_rate': 0.00029998581986667743, 'epoch': 0.01}
{'loss': 6.6047, 'grad_norm': 2.3125, 'learning_rate': 0.00029998560901594044, 'epoch': 0.01}
{'loss': 6.5285, 'grad_norm': 2.5625, 'learning_rate': 0.0002999853966092093, 'epoch': 0.01}
{'loss': 6.6238, 'grad_norm': 1.7265625, 'learning_rate': 0.0002999851826464862, 'epoch': 0.01}
{'loss': 6.6078, 'grad_norm': 2.09375, 'learning_rate': 0.0002999849671277735, 'epoch': 0.01}
{'loss': 6.717, 'grad_norm': 0.4296875, 'learning_rate': 0.0002999847500530733, 'epoch': 0.01}
{'loss': 6.6427, 'grad_norm': 3.515625, 'learning_rate': 0.0002999845314223879, 'epoch': 0.01}
{'loss': 6.5969, 'grad_norm': 0.41796875, 'learning_rate': 0.00029998431123571964, 'epoch': 0.01}
{'loss': 6.6881, 'grad_norm': 4.34375, 'learning_rate': 0.0002999840894930707, 'epoch': 0.01}
{'loss': 6.5757, 'grad_norm': 0.41015625, 'learning_rate': 0.00029998386619444346, 'epoch': 0.01}
{'eval_loss': 6.6923065185546875, 'eval_runtime': 0.5095, 'eval_samples_per_second': 39.251, 'eval_steps_per_second': 5.888, 'epoch': 0.01}
{'loss': 6.6257, 'grad_norm': 4.15625, 'learning_rate': 0.00029998364133984015, 'epoch': 0.01}
{'loss': 6.5634, 'grad_norm': 1.3203125, 'learning_rate': 0.0002999834149292631, 'epoch': 0.01}
{'loss': 6.5008, 'grad_norm': 5.25, 'learning_rate': 0.0002999831869627148, 'epoch': 0.01}
{'loss': 6.5269, 'grad_norm': 2.4375, 'learning_rate': 0.0002999829574401975, 'epoch': 0.01}
{'loss': 6.5928, 'grad_norm': 7.1875, 'learning_rate': 0.00029998272636171363, 'epoch': 0.01}
{'loss': 6.5801, 'grad_norm': 1.9453125, 'learning_rate': 0.0002999824937272655, 'epoch': 0.01}
{'loss': 6.5525, 'grad_norm': 8.8125, 'learning_rate': 0.0002999822595368556, 'epoch': 0.01}
{'loss': 6.5985, 'grad_norm': 1.9375, 'learning_rate': 0.00029998202379048636, 'epoch': 0.01}
{'loss': 6.6551, 'grad_norm': 7.90625, 'learning_rate': 0.00029998178648816024, 'epoch': 0.01}
{'loss': 6.5905, 'grad_norm': 4.75, 'learning_rate': 0.00029998154762987965, 'epoch': 0.01}
{'loss': 6.5401, 'grad_norm': 8.875, 'learning_rate': 0.0002999813072156471, 'epoch': 0.01}
{'loss': 6.4618, 'grad_norm': 6.46875, 'learning_rate': 0.000299981065245465, 'epoch': 0.01}
{'loss': 6.6242, 'grad_norm': 6.5625, 'learning_rate': 0.000299980821719336, 'epoch': 0.01}
{'loss': 6.6341, 'grad_norm': 6.375, 'learning_rate': 0.0002999805766372626, 'epoch': 0.01}
{'loss': 6.4509, 'grad_norm': 1.0390625, 'learning_rate': 0.00029998032999924726, 'epoch': 0.01}
{'loss': 6.4919, 'grad_norm': 5.09375, 'learning_rate': 0.0002999800818052925, 'epoch': 0.01}
{'loss': 6.585, 'grad_norm': 5.0625, 'learning_rate': 0.00029997983205540106, 'epoch': 0.01}
{'loss': 6.5974, 'grad_norm': 0.94140625, 'learning_rate': 0.00029997958074957546, 'epoch': 0.01}
{'loss': 6.5572, 'grad_norm': 3.828125, 'learning_rate': 0.00029997932788781826, 'epoch': 0.01}
{'loss': 6.4207, 'grad_norm': 4.0, 'learning_rate': 0.00029997907347013213, 'epoch': 0.01}
{'loss': 6.5465, 'grad_norm': 1.9375, 'learning_rate': 0.00029997881749651976, 'epoch': 0.01}
{'loss': 6.5976, 'grad_norm': 1.8046875, 'learning_rate': 0.0002999785599669837, 'epoch': 0.01}
{'loss': 6.4678, 'grad_norm': 2.796875, 'learning_rate': 0.00029997830088152657, 'epoch': 0.01}
{'loss': 6.5807, 'grad_norm': 2.625, 'learning_rate': 0.0002999780402401513, 'epoch': 0.01}
{'loss': 6.5318, 'grad_norm': 1.203125, 'learning_rate': 0.0002999777780428604, 'epoch': 0.01}
{'loss': 6.5137, 'grad_norm': 1.65625, 'learning_rate': 0.00029997751428965653, 'epoch': 0.01}
{'loss': 6.4945, 'grad_norm': 2.578125, 'learning_rate': 0.00029997724898054266, 'epoch': 0.01}
{'loss': 6.5718, 'grad_norm': 2.328125, 'learning_rate': 0.00029997698211552137, 'epoch': 0.01}
{'loss': 6.4231, 'grad_norm': 0.77734375, 'learning_rate': 0.00029997671369459553, 'epoch': 0.01}
{'loss': 6.4831, 'grad_norm': 1.984375, 'learning_rate': 0.0002999764437177678, 'epoch': 0.01}
{'loss': 6.5495, 'grad_norm': 2.71875, 'learning_rate': 0.00029997617218504105, 'epoch': 0.01}
{'loss': 6.5708, 'grad_norm': 2.078125, 'learning_rate': 0.00029997589909641815, 'epoch': 0.01}
{'loss': 6.4903, 'grad_norm': 0.55859375, 'learning_rate': 0.0002999756244519018, 'epoch': 0.01}
{'loss': 6.42, 'grad_norm': 2.234375, 'learning_rate': 0.000299975348251495, 'epoch': 0.01}
{'loss': 6.4177, 'grad_norm': 2.359375, 'learning_rate': 0.0002999750704952005, 'epoch': 0.01}
{'loss': 6.4404, 'grad_norm': 1.640625, 'learning_rate': 0.0002999747911830212, 'epoch': 0.01}
{'loss': 6.4234, 'grad_norm': 0.50390625, 'learning_rate': 0.0002999745103149601, 'epoch': 0.01}
{'loss': 6.4062, 'grad_norm': 1.84375, 'learning_rate': 0.00029997422789102, 'epoch': 0.01}
{'loss': 6.5409, 'grad_norm': 2.296875, 'learning_rate': 0.00029997394391120385, 'epoch': 0.01}
{'loss': 6.3932, 'grad_norm': 1.71875, 'learning_rate': 0.0002999736583755146, 'epoch': 0.01}
{'loss': 6.4354, 'grad_norm': 0.578125, 'learning_rate': 0.00029997337128395533, 'epoch': 0.01}
{'loss': 6.3834, 'grad_norm': 1.6015625, 'learning_rate': 0.00029997308263652884, 'epoch': 0.01}
{'loss': 6.4608, 'grad_norm': 1.703125, 'learning_rate': 0.00029997279243323824, 'epoch': 0.01}
{'loss': 6.379, 'grad_norm': 1.484375, 'learning_rate': 0.0002999725006740864, 'epoch': 0.01}
{'loss': 6.3989, 'grad_norm': 0.7578125, 'learning_rate': 0.0002999722073590765, 'epoch': 0.01}
{'loss': 6.5051, 'grad_norm': 1.0859375, 'learning_rate': 0.00029997191248821157, 'epoch': 0.01}
{'loss': 6.3949, 'grad_norm': 1.34375, 'learning_rate': 0.0002999716160614946, 'epoch': 0.01}
{'loss': 6.5507, 'grad_norm': 1.359375, 'learning_rate': 0.00029997131807892865, 'epoch': 0.01}
{'loss': 6.3916, 'grad_norm': 0.76953125, 'learning_rate': 0.0002999710185405169, 'epoch': 0.01}
{'loss': 6.4349, 'grad_norm': 0.69140625, 'learning_rate': 0.00029997071744626244, 'epoch': 0.01}
{'loss': 6.4836, 'grad_norm': 1.078125, 'learning_rate': 0.00029997041479616827, 'epoch': 0.01}
{'loss': 6.3246, 'grad_norm': 1.3046875, 'learning_rate': 0.0002999701105902377, 'epoch': 0.01}
{'loss': 6.3903, 'grad_norm': 0.9140625, 'learning_rate': 0.0002999698048284738, 'epoch': 0.01}
{'loss': 6.4359, 'grad_norm': 0.57421875, 'learning_rate': 0.00029996949751087974, 'epoch': 0.01}
{'loss': 6.3799, 'grad_norm': 1.2578125, 'learning_rate': 0.00029996918863745876, 'epoch': 0.01}
{'loss': 6.3636, 'grad_norm': 1.21875, 'learning_rate': 0.000299968878208214, 'epoch': 0.01}
{'loss': 6.3458, 'grad_norm': 0.921875, 'learning_rate': 0.0002999685662231487, 'epoch': 0.01}
{'loss': 6.4223, 'grad_norm': 0.60546875, 'learning_rate': 0.0002999682526822661, 'epoch': 0.01}
{'loss': 6.412, 'grad_norm': 1.0546875, 'learning_rate': 0.00029996793758556945, 'epoch': 0.01}
{'loss': 6.3631, 'grad_norm': 1.265625, 'learning_rate': 0.000299967620933062, 'epoch': 0.01}
{'loss': 6.4093, 'grad_norm': 0.8828125, 'learning_rate': 0.0002999673027247471, 'epoch': 0.01}
{'loss': 6.2727, 'grad_norm': 0.484375, 'learning_rate': 0.000299966982960628, 'epoch': 0.01}
{'loss': 6.1514, 'grad_norm': 1.1015625, 'learning_rate': 0.000299966661640708, 'epoch': 0.01}
{'loss': 6.4301, 'grad_norm': 1.3203125, 'learning_rate': 0.00029996633876499054, 'epoch': 0.01}
{'loss': 6.3649, 'grad_norm': 1.015625, 'learning_rate': 0.00029996601433347883, 'epoch': 0.01}
{'loss': 6.3415, 'grad_norm': 0.375, 'learning_rate': 0.00029996568834617636, 'epoch': 0.01}
{'loss': 6.384, 'grad_norm': 0.90234375, 'learning_rate': 0.0002999653608030864, 'epoch': 0.01}
{'loss': 6.3269, 'grad_norm': 1.203125, 'learning_rate': 0.0002999650317042124, 'epoch': 0.01}
{'loss': 6.247, 'grad_norm': 1.25, 'learning_rate': 0.00029996470104955776, 'epoch': 0.01}
{'loss': 6.2879, 'grad_norm': 0.69921875, 'learning_rate': 0.0002999643688391259, 'epoch': 0.01}
{'loss': 6.4269, 'grad_norm': 0.83984375, 'learning_rate': 0.0002999640350729204, 'epoch': 0.01}
{'loss': 6.3103, 'grad_norm': 1.1875, 'learning_rate': 0.00029996369975094446, 'epoch': 0.01}
{'loss': 6.3247, 'grad_norm': 1.1640625, 'learning_rate': 0.0002999633628732018, 'epoch': 0.01}
{'loss': 6.2913, 'grad_norm': 0.66796875, 'learning_rate': 0.0002999630244396958, 'epoch': 0.01}
{'loss': 6.3485, 'grad_norm': 0.92578125, 'learning_rate': 0.00029996268445043, 'epoch': 0.01}
{'loss': 6.1913, 'grad_norm': 0.8671875, 'learning_rate': 0.0002999623429054079, 'epoch': 0.01}
{'loss': 6.2743, 'grad_norm': 0.9453125, 'learning_rate': 0.0002999619998046331, 'epoch': 0.01}
{'loss': 6.3705, 'grad_norm': 0.55078125, 'learning_rate': 0.0002999616551481091, 'epoch': 0.01}
{'loss': 6.2926, 'grad_norm': 0.6640625, 'learning_rate': 0.00029996130893583954, 'epoch': 0.01}
{'loss': 6.3248, 'grad_norm': 0.890625, 'learning_rate': 0.0002999609611678279, 'epoch': 0.01}
{'loss': 6.2584, 'grad_norm': 0.8203125, 'learning_rate': 0.0002999606118440779, 'epoch': 0.01}
{'loss': 6.2596, 'grad_norm': 0.58203125, 'learning_rate': 0.0002999602609645932, 'epoch': 0.01}
{'loss': 6.2545, 'grad_norm': 0.67578125, 'learning_rate': 0.00029995990852937725, 'epoch': 0.01}
{'loss': 6.2503, 'grad_norm': 0.80859375, 'learning_rate': 0.00029995955453843387, 'epoch': 0.01}
{'loss': 6.2505, 'grad_norm': 0.74609375, 'learning_rate': 0.0002999591989917667, 'epoch': 0.01}
{'loss': 6.2738, 'grad_norm': 0.59375, 'learning_rate': 0.00029995884188937935, 'epoch': 0.01}
{'loss': 6.2564, 'grad_norm': 0.66015625, 'learning_rate': 0.00029995848323127565, 'epoch': 0.01}
{'loss': 6.3621, 'grad_norm': 0.83984375, 'learning_rate': 0.0002999581230174592, 'epoch': 0.01}
{'loss': 6.3095, 'grad_norm': 0.9140625, 'learning_rate': 0.00029995776124793383, 'epoch': 0.01}
{'loss': 6.3671, 'grad_norm': 0.61328125, 'learning_rate': 0.00029995739792270325, 'epoch': 0.01}
{'loss': 6.3178, 'grad_norm': 0.8203125, 'learning_rate': 0.0002999570330417712, 'epoch': 0.01}
{'loss': 6.279, 'grad_norm': 0.90625, 'learning_rate': 0.00029995666660514157, 'epoch': 0.01}
{'loss': 6.3681, 'grad_norm': 0.9296875, 'learning_rate': 0.00029995629861281805, 'epoch': 0.01}
{'loss': 6.2601, 'grad_norm': 0.984375, 'learning_rate': 0.0002999559290648045, 'epoch': 0.01}
{'loss': 6.2922, 'grad_norm': 0.85546875, 'learning_rate': 0.0002999555579611048, 'epoch': 0.01}
{'loss': 6.3193, 'grad_norm': 0.9921875, 'learning_rate': 0.0002999551853017227, 'epoch': 0.01}
{'loss': 6.3228, 'grad_norm': 0.7890625, 'learning_rate': 0.00029995481108666214, 'epoch': 0.01}
{'loss': 6.3281, 'grad_norm': 0.76953125, 'learning_rate': 0.000299954435315927, 'epoch': 0.01}
{'loss': 6.1877, 'grad_norm': 0.95703125, 'learning_rate': 0.0002999540579895211, 'epoch': 0.01}
{'loss': 6.2162, 'grad_norm': 0.77734375, 'learning_rate': 0.0002999536791074485, 'epoch': 0.01}
{'eval_loss': 6.389553546905518, 'eval_runtime': 0.4985, 'eval_samples_per_second': 40.121, 'eval_steps_per_second': 6.018, 'epoch': 0.01}
{'loss': 6.179, 'grad_norm': 0.80859375, 'learning_rate': 0.000299953298669713, 'epoch': 0.01}
{'loss': 6.2411, 'grad_norm': 0.828125, 'learning_rate': 0.0002999529166763186, 'epoch': 0.01}
{'loss': 6.3076, 'grad_norm': 0.84375, 'learning_rate': 0.00029995253312726925, 'epoch': 0.01}
{'loss': 6.2278, 'grad_norm': 0.74609375, 'learning_rate': 0.00029995214802256895, 'epoch': 0.01}
{'loss': 6.273, 'grad_norm': 0.83203125, 'learning_rate': 0.00029995176136222166, 'epoch': 0.01}
{'loss': 6.2464, 'grad_norm': 0.95703125, 'learning_rate': 0.0002999513731462314, 'epoch': 0.01}
{'loss': 6.3376, 'grad_norm': 0.5859375, 'learning_rate': 0.00029995098337460223, 'epoch': 0.01}
{'loss': 6.2754, 'grad_norm': 0.6640625, 'learning_rate': 0.0002999505920473382, 'epoch': 0.01}
{'loss': 6.2683, 'grad_norm': 0.74609375, 'learning_rate': 0.0002999501991644433, 'epoch': 0.01}
{'loss': 6.3038, 'grad_norm': 0.9765625, 'learning_rate': 0.0002999498047259217, 'epoch': 0.01}
{'loss': 6.1623, 'grad_norm': 0.486328125, 'learning_rate': 0.00029994940873177736, 'epoch': 0.01}
{'loss': 6.3088, 'grad_norm': 0.60546875, 'learning_rate': 0.0002999490111820145, 'epoch': 0.01}
{'loss': 6.2011, 'grad_norm': 0.75390625, 'learning_rate': 0.0002999486120766372, 'epoch': 0.01}
{'loss': 6.2597, 'grad_norm': 0.6328125, 'learning_rate': 0.0002999482114156497, 'epoch': 0.01}
{'loss': 6.1003, 'grad_norm': 0.5546875, 'learning_rate': 0.00029994780919905597, 'epoch': 0.01}
{'loss': 6.1365, 'grad_norm': 0.8984375, 'learning_rate': 0.00029994740542686033, 'epoch': 0.01}
{'loss': 6.2065, 'grad_norm': 0.84765625, 'learning_rate': 0.0002999470000990669, 'epoch': 0.01}
{'loss': 6.2508, 'grad_norm': 0.62109375, 'learning_rate': 0.0002999465932156799, 'epoch': 0.01}
{'loss': 6.2822, 'grad_norm': 0.74609375, 'learning_rate': 0.0002999461847767036, 'epoch': 0.01}
{'loss': 6.2026, 'grad_norm': 0.87890625, 'learning_rate': 0.00029994577478214217, 'epoch': 0.01}
{'loss': 6.2722, 'grad_norm': 0.80859375, 'learning_rate': 0.0002999453632319999, 'epoch': 0.01}
{'loss': 6.3121, 'grad_norm': 0.51171875, 'learning_rate': 0.000299944950126281, 'epoch': 0.01}
{'loss': 6.3482, 'grad_norm': 0.88671875, 'learning_rate': 0.0002999445354649898, 'epoch': 0.01}
{'loss': 6.2695, 'grad_norm': 0.8359375, 'learning_rate': 0.0002999441192481307, 'epoch': 0.01}
{'loss': 6.3039, 'grad_norm': 0.48046875, 'learning_rate': 0.00029994370147570787, 'epoch': 0.01}
{'loss': 6.2303, 'grad_norm': 0.6328125, 'learning_rate': 0.00029994328214772565, 'epoch': 0.01}
{'loss': 6.0957, 'grad_norm': 1.0546875, 'learning_rate': 0.0002999428612641885, 'epoch': 0.01}
{'loss': 6.1985, 'grad_norm': 0.7734375, 'learning_rate': 0.0002999424388251007, 'epoch': 0.01}
{'loss': 6.2654, 'grad_norm': 0.451171875, 'learning_rate': 0.00029994201483046664, 'epoch': 0.01}
{'loss': 6.2318, 'grad_norm': 0.7734375, 'learning_rate': 0.00029994158928029076, 'epoch': 0.01}
{'loss': 6.2627, 'grad_norm': 0.84375, 'learning_rate': 0.00029994116217457744, 'epoch': 0.01}
{'loss': 6.2926, 'grad_norm': 0.59375, 'learning_rate': 0.00029994073351333113, 'epoch': 0.01}
{'loss': 6.1995, 'grad_norm': 0.66015625, 'learning_rate': 0.0002999403032965562, 'epoch': 0.01}
{'loss': 6.1679, 'grad_norm': 0.8125, 'learning_rate': 0.0002999398715242573, 'epoch': 0.01}
{'loss': 6.2777, 'grad_norm': 0.74609375, 'learning_rate': 0.00029993943819643876, 'epoch': 0.01}
{'loss': 6.1134, 'grad_norm': 0.65234375, 'learning_rate': 0.00029993900331310504, 'epoch': 0.01}
{'loss': 6.0854, 'grad_norm': 0.875, 'learning_rate': 0.0002999385668742608, 'epoch': 0.01}
{'loss': 6.225, 'grad_norm': 0.921875, 'learning_rate': 0.0002999381288799104, 'epoch': 0.01}
{'loss': 6.1552, 'grad_norm': 0.59765625, 'learning_rate': 0.00029993768933005854, 'epoch': 0.01}
{'loss': 6.2063, 'grad_norm': 0.87890625, 'learning_rate': 0.0002999372482247096, 'epoch': 0.01}
{'loss': 6.2128, 'grad_norm': 1.1171875, 'learning_rate': 0.0002999368055638684, 'epoch': 0.01}
{'loss': 6.262, 'grad_norm': 0.5859375, 'learning_rate': 0.0002999363613475393, 'epoch': 0.01}
{'loss': 6.251, 'grad_norm': 0.578125, 'learning_rate': 0.0002999359155757271, 'epoch': 0.01}
{'loss': 6.1071, 'grad_norm': 0.96484375, 'learning_rate': 0.00029993546824843626, 'epoch': 0.01}
{'loss': 6.2272, 'grad_norm': 0.7734375, 'learning_rate': 0.0002999350193656715, 'epoch': 0.01}
{'loss': 6.1977, 'grad_norm': 0.74609375, 'learning_rate': 0.00029993456892743746, 'epoch': 0.01}
{'loss': 6.1968, 'grad_norm': 0.8671875, 'learning_rate': 0.0002999341169337388, 'epoch': 0.01}
{'loss': 6.1914, 'grad_norm': 0.95703125, 'learning_rate': 0.0002999336633845803, 'epoch': 0.01}
{'loss': 5.9979, 'grad_norm': 0.73828125, 'learning_rate': 0.0002999332082799665, 'epoch': 0.01}
{'loss': 6.2268, 'grad_norm': 0.7890625, 'learning_rate': 0.0002999327516199023, 'epoch': 0.01}
{'loss': 6.2067, 'grad_norm': 0.7265625, 'learning_rate': 0.0002999322934043924, 'epoch': 0.01}
{'loss': 6.1705, 'grad_norm': 0.90234375, 'learning_rate': 0.0002999318336334414, 'epoch': 0.01}
{'loss': 6.2545, 'grad_norm': 0.83203125, 'learning_rate': 0.00029993137230705424, 'epoch': 0.01}
{'loss': 6.1325, 'grad_norm': 0.61328125, 'learning_rate': 0.0002999309094252356, 'epoch': 0.01}
{'loss': 6.0431, 'grad_norm': 0.8125, 'learning_rate': 0.0002999304449879903, 'epoch': 0.01}
{'loss': 6.1631, 'grad_norm': 0.87890625, 'learning_rate': 0.0002999299789953232, 'epoch': 0.01}
{'loss': 6.196, 'grad_norm': 0.5390625, 'learning_rate': 0.0002999295114472392, 'epoch': 0.01}
{'loss': 6.2122, 'grad_norm': 0.859375, 'learning_rate': 0.00029992904234374304, 'epoch': 0.01}
{'loss': 6.1663, 'grad_norm': 0.87109375, 'learning_rate': 0.0002999285716848396, 'epoch': 0.01}
{'loss': 6.1632, 'grad_norm': 0.70703125, 'learning_rate': 0.00029992809947053373, 'epoch': 0.01}
{'loss': 6.1508, 'grad_norm': 0.5546875, 'learning_rate': 0.00029992762570083047, 'epoch': 0.01}
{'loss': 6.1254, 'grad_norm': 0.68359375, 'learning_rate': 0.0002999271503757345, 'epoch': 0.01}
{'loss': 6.1868, 'grad_norm': 0.87109375, 'learning_rate': 0.000299926673495251, 'epoch': 0.01}
{'loss': 6.0746, 'grad_norm': 0.58984375, 'learning_rate': 0.0002999261950593848, 'epoch': 0.01}
{'loss': 6.1194, 'grad_norm': 0.77734375, 'learning_rate': 0.00029992571506814086, 'epoch': 0.02}
{'loss': 6.2085, 'grad_norm': 0.953125, 'learning_rate': 0.00029992523352152415, 'epoch': 0.02}
{'loss': 6.123, 'grad_norm': 0.71875, 'learning_rate': 0.00029992475041953974, 'epoch': 0.02}
{'loss': 6.1882, 'grad_norm': 0.8203125, 'learning_rate': 0.00029992426576219255, 'epoch': 0.02}
{'loss': 6.1653, 'grad_norm': 1.015625, 'learning_rate': 0.0002999237795494877, 'epoch': 0.02}
{'loss': 6.1389, 'grad_norm': 0.96875, 'learning_rate': 0.00029992329178143013, 'epoch': 0.02}
{'loss': 6.0943, 'grad_norm': 0.69140625, 'learning_rate': 0.00029992280245802493, 'epoch': 0.02}
{'loss': 6.108, 'grad_norm': 1.359375, 'learning_rate': 0.0002999223115792773, 'epoch': 0.02}
{'loss': 6.0932, 'grad_norm': 1.1796875, 'learning_rate': 0.00029992181914519214, 'epoch': 0.02}
{'loss': 6.1272, 'grad_norm': 0.75, 'learning_rate': 0.0002999213251557747, 'epoch': 0.02}
{'loss': 6.0959, 'grad_norm': 0.953125, 'learning_rate': 0.00029992082961103, 'epoch': 0.02}
{'loss': 6.1754, 'grad_norm': 1.296875, 'learning_rate': 0.0002999203325109633, 'epoch': 0.02}
{'loss': 5.9995, 'grad_norm': 0.87890625, 'learning_rate': 0.00029991983385557964, 'epoch': 0.02}
{'loss': 6.1294, 'grad_norm': 0.734375, 'learning_rate': 0.0002999193336448843, 'epoch': 0.02}
{'loss': 6.1881, 'grad_norm': 1.34375, 'learning_rate': 0.0002999188318788824, 'epoch': 0.02}
{'loss': 6.0929, 'grad_norm': 0.984375, 'learning_rate': 0.00029991832855757913, 'epoch': 0.02}
{'loss': 6.1103, 'grad_norm': 0.8125, 'learning_rate': 0.0002999178236809798, 'epoch': 0.02}
{'loss': 6.107, 'grad_norm': 1.015625, 'learning_rate': 0.0002999173172490895, 'epoch': 0.02}
{'loss': 6.1652, 'grad_norm': 0.83984375, 'learning_rate': 0.0002999168092619136, 'epoch': 0.02}
{'loss': 6.0948, 'grad_norm': 0.6484375, 'learning_rate': 0.00029991629971945743, 'epoch': 0.02}
{'loss': 6.1679, 'grad_norm': 1.0390625, 'learning_rate': 0.0002999157886217261, 'epoch': 0.02}
{'loss': 6.0857, 'grad_norm': 0.97265625, 'learning_rate': 0.0002999152759687251, 'epoch': 0.02}
{'loss': 6.0853, 'grad_norm': 0.7265625, 'learning_rate': 0.00029991476176045954, 'epoch': 0.02}
{'loss': 6.066, 'grad_norm': 1.25, 'learning_rate': 0.00029991424599693493, 'epoch': 0.02}
